month,carrier,carrier_name,airport,airport_name
4,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International"
4,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley"
4,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International"
4,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby"
4,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International"
4,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International"
4,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
4,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
4,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International"
4,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur"
4,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International"
4,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International"
4,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International"
4,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole"
4,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International"
4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International"
4,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International"
4,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia"
4,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport"
4,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport"
4,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
4,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port"
4,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International"
4,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International"
4,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International"
4,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International"
4,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional"
4,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International"
4,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International"
4,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
4,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
4,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional"
4,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
4,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International"
4,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport"
4,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World"
4,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield"
4,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International"
4,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International"
4,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International"
4,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
4,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International"
4,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International"
4,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
4,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International"
4,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International"
4,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International"
4,WN,Southwest Airlines Co.,PVD,"Providence, RI: Rhode Island Tf Green International"
4,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport"
4,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
4,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International"
4,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International"
4,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
4,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International"
4,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International"
4,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International"
4,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International"
4,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal"
4,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International"
4,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International"
4,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International"
4,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International"
4,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International"
4,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International"
4,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International"
4,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County"
4,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
4,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International"
4,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International"
4,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International"
4,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International"
4,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International"
4,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
4,YX,Republic Airline,AGS,"Augusta, GA: Augusta Regional at Bush Field"
4,YX,Republic Airline,ALB,"Albany, NY: Albany International"
4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
4,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International"
4,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional"
4,YX,Republic Airline,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
4,YX,Republic Airline,BDL,"Hartford, CT: Bradley International"
4,YX,Republic Airline,BGR,"Bangor, ME: Bangor International"
4,YX,Republic Airline,BNA,"Nashville, TN: Nashville International"
4,YX,Republic Airline,BOS,"Boston, MA: Logan International"
4,YX,Republic Airline,BTV,"Burlington, VT: Burlington International"
4,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International"
4,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
4,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field"
4,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle"
4,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International"
4,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International"
4,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International"
4,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International"
4,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
4,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International"
4,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National"
4,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
4,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International"
4,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County"
4,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International"
4,YX,Republic Airline,EYW,"Key West, FL: Key West International"
4,YX,Republic Airline,FAR,"Fargo, ND: Hector International"
4,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field"
4,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
4,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International"
4,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
4,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International"
4,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport"
4,YX,Republic Airline,HPN,"White Plains, NY: Westchester County"
4,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
4,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International"
4,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston"
4,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International"
4,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International"
4,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International"
4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International"
4,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass"
4,YX,Republic Airline,LGA,"New York, NY: LaGuardia"
4,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
4,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International"
4,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International"
4,YX,Republic Airline,MEM,"Memphis, TN: Memphis International"
4,YX,Republic Airline,MHT,"Manchester, NH: Manchester Boston Regional"
4,YX,Republic Airline,MIA,"Miami, FL: Miami International"
4,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International"
4,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field"
4,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
4,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
4,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International"
4,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World"
4,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield"
4,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International"
4,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International"
4,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional"
4,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International"
4,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International"
4,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International"
4,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International"
4,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport"
4,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
4,YX,Republic Airline,RIC,"Richmond, VA: Richmond International"
4,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional"
4,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
4,YX,Republic Airline,RST,"Rochester, MN: Rochester International"
4,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International"
4,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International"
4,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International"
4,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International"
4,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International"
4,YX,Republic Airline,TPA,"Tampa, FL: Tampa International"
4,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International"
4,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital"
4,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"
4,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National"
3,9E,Endeavor Air Inc.,ABY,"Albany, GA: Southwest Georgia Regional"
3,9E,Endeavor Air Inc.,AEX,"Alexandria, LA: Alexandria International"
3,9E,Endeavor Air Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field"
3,9E,Endeavor Air Inc.,ALB,"Albany, NY: Albany International"
3,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
3,9E,Endeavor Air Inc.,ATW,"Appleton, WI: Appleton International"
3,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International"
3,9E,Endeavor Air Inc.,AVL,"Asheville, NC: Asheville Regional"
3,9E,Endeavor Air Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International"
3,9E,Endeavor Air Inc.,BDL,"Hartford, CT: Bradley International"
3,9E,Endeavor Air Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field"
3,9E,Endeavor Air Inc.,BGR,"Bangor, ME: Bangor International"
3,9E,Endeavor Air Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
3,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"
3,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International"
3,9E,Endeavor Air Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles"
3,9E,Endeavor Air Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field"
3,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International"
3,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
3,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
3,9E,Endeavor Air Inc.,CAE,"Columbia, SC: Columbia Metropolitan"
3,9E,Endeavor Air Inc.,CHA,"Chattanooga, TN: Lovell Field"
3,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle"
3,9E,Endeavor Air Inc.,CHS,"Charleston, SC: Charleston AFB/International"
3,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
3,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
3,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
3,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager"
3,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport"
3,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
3,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin"
3,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International"
3,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
3,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional"
3,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International"
3,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International"
3,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
3,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional"
3,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International"
3,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International"
3,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field"
3,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional"
3,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International"
3,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
3,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
3,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
3,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional"
3,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
3,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International"
3,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
3,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
3,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International"
3,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International"
3,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International"
3,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International"
3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International"
3,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International"
3,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass"
3,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia"
3,9E,Endeavor Air Inc.,LSE,"La Crosse, WI: La Crosse Regional"
3,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International"
3,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International"
3,9E,Endeavor Air Inc.,MDT,"Harrisburg, PA: Harrisburg International"
3,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International"
3,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International"
3,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional"
3,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International"
3,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional"
3,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional"
3,9E,Endeavor Air Inc.,MQT,"Marquette, MI: Sawyer International"
3,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field"
3,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
3,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
3,9E,Endeavor Air Inc.,OKC,"Oklahoma City, OK: Will Rogers World"
3,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield"
3,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International"
3,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional"
3,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International"
3,9E,Endeavor Air Inc.,PVD,"Providence, RI: Rhode Island Tf Green International"
3,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport"
3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
3,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International"
3,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional"
3,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
3,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International"
3,9E,Endeavor Air Inc.,SCE,"State College, PA: University Park"
3,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International"
3,9E,Endeavor Air Inc.,SGF,"Springfield, MO: Springfield-Branson National"
3,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International"
3,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International"
3,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities"
3,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital"
3,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson"
3,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional"
3,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National"
3,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport"
3,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International"
3,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International"
3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International"
3,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International"
3,AA,American Airlines Inc.,AVL,"Asheville, NC: Asheville Regional"
3,AA,American Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International"
3,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International"
3,AA,American Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field"
3,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International"
3,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International"
3,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal"
3,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International"
3,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International"
3,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope"
3,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
3,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International"
3,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan"
3,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International"
3,AA,American Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa"
3,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International"
3,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International"
3,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International"
3,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal"
3,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International"
3,AA,American Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International"
3,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National"
3,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International"
3,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International"
3,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International"
3,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County"
3,AA,American Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International"
3,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional"
3,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International"
3,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field"
3,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International"
3,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International"
3,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International"
3,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International"
3,AA,American Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field"
3,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International"
3,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International"
3,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International"
3,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International"
3,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional"
3,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley"
3,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International"
3,AA,American Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field"
3,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International"
3,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston"
3,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National"
3,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International"
3,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International"
3,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole"
3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International"
3,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International"
3,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole"
3,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International"
3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International"
3,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International"
3,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia"
3,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport"
3,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"
3,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International"
3,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International"
3,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International"
3,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International"
3,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International"
3,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International"
3,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International"
3,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional"
3,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field"
3,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International"
3,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International"
3,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional"
3,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International"
3,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport"
3,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World"
3,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield"
3,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International"
3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International"
3,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International"
3,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International"
3,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International"
3,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International"
3,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International"
3,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International"
3,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International"
3,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International"
3,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International"
3,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport"
3,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International"
3,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International"
3,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International"
3,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International"
3,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International"
